240,577,0.6522887324
154,578,0.6531690141
84,581,0.6540492958
702,582,0.6544894366
1017,586,0.6553697183
351,589,0.65625
438,593,0.6571302817
138,594,0.6580105634
165,595,0.6584507042
615,597,0.6588908451
777,601,0.6593309859
56,602,0.6597711268
887,606,0.6602112676
297,607,0.6606514085
614,609,0.6610915493
1010,610,0.6615316901
868,614,0.661971831
1055,615,0.6624119718
250,616,0.6632922535
186,618,0.6637323944
391,624,0.6641725352
937,625,0.6646126761
362,626,0.6650528169
991,629,0.6659330986
457,630,0.6663732394
206,633,0.6672535211
516,634,0.6685739437
1083,635,0.6690140845
862,636,0.670334507
856,638,0.6707746479
92,639,0.6720950704
253,640,0.6725352113
300,641,0.6729753521
787,643,0.673415493
85,646,0.6738556338
584,648,0.6742957746
772,649,0.6747359155
115,651,0.6756161972
311,652,0.6769366197
228,654,0.6773767606
670,655,0.6778169014
408,657,0.6782570423
191,658,0.6795774648
767,660,0.6800176056
473,662,0.6804577465
650,663,0.6808978873
849,665,0.6813380282
481,666,0.6822183099
299,667,0.6830985915
97,668,0.6835387324
1029,669,0.6839788732
439,674,0.6848591549
109,676,0.6857394366
308,678,0.6861795775
407,680,0.6870598592
483,681,0.6875
433,682,0.6892605634
910,683,0.6897007042
370,684,0.6901408451
1099,685,0.6905809859
371,686,0.6910211268
326,687,0.6914612676
103,688,0.6919014085
742,689,0.6923415493
806,690,0.6927816901
406,695,0.693221831
1036,696,0.6936619718
578,697,0.6941021127
329,699,0.6945422535
239,700,0.6949823944
982,702,0.6954225352
147,703,0.6958626761
807,705,0.6963028169
818,706,0.6967429577
493,707,0.6976232394
605,709,0.6980633803
612,710,0.6985035211
312,711,0.698943662
1054,713,0.6993838028
1022,715,0.6998239437
616,716,0.7002640845
95,717,0.7007042254
618,718,0.7011443662
810,719,0.701584507
649,720,0.7024647887
891,721,0.7029049296
713,722,0.7033450704
657,723,0.7037852113
1103,724,0.7042253521
319,726,0.7051056338
661,729,0.7055457746
1095,731,0.7059859155
208,732,0.7064260563
665,739,0.7068661972
606,746,0.707306338
924,747,0.7077464789
875,750,0.7081866197
896,752,0.7090669014
207,753,0.7095070423
327,756,0.7099471831
506,759,0.7103873239
917,760,0.7108274648
127,761,0.7112676056
246,765,0.7117077465
435,767,0.7121478873
185,768,0.7125880282
1016,769,0.713028169
743,770,0.7134683099
113,771,0.7139084507
424,773,0.7143485915
316,775,0.7147887324
497,776,0.7152288732
518,778,0.7156690141
863,781,0.7161091549
354,784,0.7165492958
801,788,0.7169894366
540,790,0.7174295775
674,792,0.7178697183
1003,793,0.7183098592
133,798,0.71875
338,799,0.7196302817
693,801,0.7200704225
938,802,0.7209507042
796,803,0.7213908451
726,804,0.7218309859
229,806,0.7222711268
342,807,0.7227112676
332,814,0.7231514085
180,815,0.7249119718
421,816,0.7253521127
655,817,0.7257922535
390,819,0.7266725352
461,822,0.7275528169
845,823,0.7279929577
1088,829,0.7284330986
324,831,0.7288732394
686,833,0.7297535211
699,836,0.730193662
594,838,0.7319542254
756,839,0.732834507
838,842,0.7332746479
65,843,0.7337147887
119,844,0.7341549296
557,848,0.7345950704
230,849,0.7350352113
534,850,0.7354753521
774,853,0.735915493
66,854,0.7376760563
765,857,0.7381161972
224,864,0.7389964789
600,866,0.7398767606
552,867,0.7403169014
383,872,0.7407570423
284,873,0.7416373239
124,875,0.7420774648
100,877,0.7425176056
823,883,0.7429577465
1105,885,0.7433978873
943,886,0.7438380282
915,887,0.744278169
704,888,0.7447183099
1031,891,0.7451584507
334,892,0.7455985915
638,893,0.7460387324
757,900,0.7464788732
304,904,0.7469190141
475,905,0.7477992958
488,906,0.7482394366
647,907,0.7486795775
814,908,0.7491197183
90,909,0.7495598592
322,910,0.75
643,911,0.7508802817
1039,913,0.7513204225
598,916,0.7517605634
617,920,0.7526408451
157,921,0.7535211268
425,924,0.7539612676
870,926,0.7548415493
597,929,0.7552816901
81,930,0.7561619718
292,933,0.7566021127
585,935,0.7570422535
912,936,0.7574823944
307,938,0.7588028169
653,942,0.7592429577
499,943,0.7596830986
380,945,0.7601232394
295,946,0.7605633803
478,948,0.761443662
91,950,0.7618838028
919,954,0.7627640845
825,955,0.7632042254
427,960,0.7636443662
707,962,0.764084507
78,963,0.7645246479
1102,964,0.7649647887
990,965,0.7658450704
123,966,0.767165493
306,967,0.7680457746
816,970,0.7689260563
907,971,0.769806338
1028,972,0.7702464789
204,979,0.7706866197
486,980,0.7715669014
853,982,0.7720070423
107,987,0.7724471831
130,988,0.7728873239
1038,990,0.7733274648
108,996,0.7737676056
884,998,0.7742077465
472,1000,0.7750880282
384,1001,0.775528169
1013,1002,0.7759683099
815,1004,0.7764084507
803,1005,0.7768485915
1068,1006,0.7777288732
309,1010,0.7781690141
468,1012,0.7786091549
405,1014,0.7790492958
740,1016,0.7794894366
678,1017,0.7803697183
365,1031,0.7808098592
1067,1036,0.78125
998,1037,0.7816901408
163,1042,0.7825704225
401,1044,0.7830105634
737,1051,0.7834507042
813,1052,0.7838908451
1089,1053,0.7843309859
437,1054,0.7847711268
754,1055,0.7852112676
940,1060,0.7856514085
199,1061,0.7865316901
646,1067,0.786971831
509,1068,0.7874119718
951,1070,0.7878521127
920,1073,0.7882922535
93,1074,0.7887323944
804,1078,0.7891725352
321,1080,0.7896126761
911,1084,0.7900528169
484,1090,0.7904929577
1071,1098,0.7909330986
218,1100,0.7913732394
576,1105,0.7922535211
1047,1107,0.792693662
502,1108,0.7931338028
684,1112,0.7940140845
904,1115,0.7944542254
144,1117,0.795334507
808,1118,0.7957746479
802,1119,0.7962147887
828,1125,0.7966549296
477,1127,0.7970950704
542,1129,0.7975352113
531,1132,0.7979753521
866,1134,0.798415493
479,1135,0.7988556338
176,1139,0.7992957746
677,1140,0.7997359155
296,1141,0.8001760563
947,1145,0.8006161972
1098,1147,0.801056338
1034,1148,0.8014964789
654,1149,0.8019366197
736,1151,0.8023767606
596,1152,0.8028169014
1048,1154,0.8032570423
359,1159,0.8036971831
305,1160,0.8045774648
105,1163,0.8050176056
664,1168,0.8054577465
835,1170,0.8058978873
194,1172,0.806778169
579,1174,0.8072183099
663,1175,0.8076584507
491,1176,0.8080985915
1090,1178,0.8085387324
583,1183,0.8089788732
169,1184,0.8094190141
522,1185,0.8098591549
400,1186,0.8102992958
812,1190,0.8111795775
652,1194,0.8116197183
76,1202,0.8120598592
792,1211,0.8125
211,1213,0.8133802817
569,1217,0.8142605634
717,1220,0.8147007042
198,1222,0.8151408451
709,1228,0.8155809859
877,1231,0.8160211268
675,1232,0.8164612676
997,1235,0.8169014085
498,1238,0.8173415493
89,1242,0.818221831
604,1243,0.8186619718
925,1244,0.8191021127
323,1245,0.8195422535
374,1246,0.8199823944
651,1247,0.8204225352
476,1248,0.8213028169
901,1253,0.8217429577
235,1254,0.8221830986
1091,1258,0.8226232394
922,1261,0.8230633803
844,1266,0.8235035211
1101,1267,0.823943662
720,1268,0.8243838028
293,1270,0.8248239437
333,1274,0.8252640845
1060,1279,0.8257042254
181,1281,0.8261443662
412,1286,0.826584507
132,1287,0.8274647887
1065,1290,0.8279049296
897,1295,0.8283450704
150,1296,0.8287852113
136,1302,0.8292253521
1063,1303,0.829665493
696,1307,0.8301056338
953,1312,0.8305457746
1074,1313,0.8309859155
553,1314,0.8314260563
409,1315,0.8318661972
417,1316,0.832306338
215,1318,0.8331866197
86,1320,0.8340669014
536,1321,0.8345070423
301,1322,0.8353873239
548,1324,0.8358274648
126,1326,0.8362676056
140,1330,0.8371478873
747,1338,0.8375880282
395,1339,0.8384683099
431,1345,0.8389084507
564,1353,0.8393485915
346,1371,0.8397887324
860,1375,0.8402288732
101,1376,0.8406690141
570,1380,0.8411091549
824,1392,0.8415492958
710,1395,0.8419894366
580,1402,0.8424295775
164,1404,0.8433098592
1059,1410,0.84375
1008,1411,0.8441901408
372,1414,0.8446302817
394,1415,0.8450704225
902,1420,0.8455105634
177,1422,0.8459507042
964,1426,0.8463908451
1026,1427,0.8468309859
993,1430,0.8472711268
1085,1432,0.8477112676
958,1433,0.8481514085
223,1435,0.8485915493
341,1437,0.849471831
685,1441,0.8503521127
171,1442,0.8507922535
353,1444,0.8512323944
1053,1446,0.8516725352
831,1454,0.8521126761
1078,1459,0.8525528169
495,1460,0.8529929577
117,1461,0.8534330986
189,1463,0.8538732394
1046,1465,0.8543133803
556,1468,0.855193662
987,1469,0.8556338028
820,1470,0.8560739437
410,1473,0.8565140845
1069,1475,0.8569542254
1086,1482,0.8573943662
719,1485,0.857834507
517,1486,0.8582746479
510,1488,0.8591549296
1080,1495,0.8595950704
985,1498,0.8600352113
671,1499,0.860915493
159,1500,0.8622359155
318,1504,0.8631161972
393,1506,0.8639964789
1073,1508,0.8644366197
389,1509,0.8648767606
750,1516,0.8653169014
399,1517,0.8657570423
549,1522,0.8661971831
732,1523,0.8666373239
505,1526,0.8670774648
544,1527,0.8675176056
659,1528,0.8679577465
568,1530,0.8688380282
216,1533,0.869278169
680,1534,0.8697183099
209,1537,0.8701584507
979,1554,0.8705985915
581,1556,0.8710387324
692,1566,0.8714788732
562,1567,0.8719190141
672,1572,0.8723591549
106,1575,0.8727992958
1009,1576,0.8732394366
528,1580,0.8736795775
966,1581,0.8741197183
892,1582,0.8745598592
146,1587,0.875
837,1592,0.8754401408
800,1595,0.8763204225
535,1597,0.8772007042
1040,1598,0.8776408451
721,1599,0.8780809859
182,1601,0.8785211268
537,1602,0.8789612676
769,1611,0.8794014085
357,1612,0.8798415493
855,1624,0.8802816901
821,1625,0.880721831
871,1634,0.8811619718
983,1635,0.8816021127
714,1639,0.8820422535
1096,1643,0.8824823944
514,1644,0.8833626761
941,1645,0.8838028169
744,1653,0.8842429577
1093,1655,0.8846830986
416,1659,0.8855633803
913,1662,0.8860035211
698,1663,0.886443662
205,1664,0.8868838028
193,1665,0.8873239437
197,1672,0.8877640845
847,1676,0.8882042254
809,1684,0.8886443662
88,1687,0.889084507
363,1698,0.8899647887
563,1701,0.8904049296
167,1705,0.8908450704
764,1715,0.8912852113
751,1716,0.8917253521
1081,1723,0.892165493
593,1739,0.8930457746
970,1741,0.8934859155
961,1744,0.8939260563
992,1745,0.8943661972
688,1754,0.894806338
555,1756,0.8952464789
971,1757,0.8956866197
364,1758,0.8961267606
373,1765,0.8965669014
102,1769,0.8970070423
524,1783,0.8974471831
1079,1785,0.8978873239
1062,1791,0.8983274648
864,1793,0.8987676056
588,1794,0.9000880282
137,1795,0.9009683099
660,1800,0.9014084507
582,1802,0.9018485915
375,1803,0.9027288732
385,1806,0.9036091549
155,1809,0.9040492958
1002,1817,0.9044894366
151,1821,0.9049295775
893,1826,0.9053697183
210,1829,0.9058098592
331,1832,0.90625
1087,1835,0.9066901408
487,1845,0.9075704225
565,1857,0.9080105634
474,1864,0.9084507042
999,1866,0.9088908451
705,1867,0.9093309859
795,1872,0.9097711268
131,1874,0.9102112676
758,1876,0.9106514085
1006,1893,0.9110915493
861,1903,0.9115316901
396,1914,0.911971831
388,1919,0.9124119718
909,1920,0.9128521127
794,1925,0.9132922535
350,1926,0.9137323944
184,1930,0.9141725352
366,1934,0.9146126761
328,1935,0.9150528169
745,1936,0.9154929577
689,1944,0.9159330986
728,1949,0.9163732394
80,1954,0.9168133803
718,1957,0.9172535211
567,1958,0.917693662
411,1961,0.9181338028
170,1962,0.9185739437
995,1966,0.9190140845
945,1985,0.9194542254
158,1998,0.9198943662
1084,1999,0.920334507
888,2009,0.9212147887
543,2014,0.9216549296
470,2016,0.9220950704
729,2031,0.9225352113
753,2035,0.9229753521
881,2046,0.923415493
989,2048,0.9238556338
515,2056,0.9242957746
708,2059,0.9247359155
118,2068,0.9251760563
723,2074,0.9256161972
559,2078,0.9264964789
1044,2081,0.9269366197
1050,2082,0.9273767606
79,2084,0.9278169014
850,2090,0.9282570423
645,2093,0.9291373239
577,2112,0.9295774648
789,2113,0.9300176056
903,2118,0.9304577465
190,2119,0.9308978873
746,2121,0.9313380282
899,2130,0.931778169
560,2137,0.9322183099
398,2143,0.9326584507
701,2146,0.9330985915
496,2149,0.9335387324
387,2152,0.9339788732
1032,2155,0.9344190141
957,2171,0.9348591549
874,2175,0.9352992958
641,2177,0.9357394366
145,2183,0.9361795775
464,2186,0.9366197183
183,2188,0.9370598592
195,2194,0.9375
1077,2199,0.9379401408
984,2201,0.9383802817
480,2202,0.9392605634
669,2213,0.9397007042
963,2216,0.9401408451
715,2224,0.9405809859
725,2225,0.9410211268
288,2226,0.9414612676
356,2228,0.9419014085
673,2249,0.9423415493
889,2254,0.9427816901
697,2261,0.943221831
822,2264,0.9436619718
733,2266,0.9441021127
529,2267,0.9445422535
1052,2268,0.9449823944
114,2272,0.9454225352
876,2279,0.9458626761
94,2282,0.9463028169
532,2289,0.9467429577
854,2291,0.9471830986
836,2299,0.9476232394
805,2306,0.9480633803
397,2310,0.9485035211
1072,2314,0.948943662
202,2316,0.9498239437
404,2334,0.9502640845
1035,2338,0.9507042254
1056,2365,0.9511443662
574,2373,0.951584507
969,2385,0.9520246479
128,2398,0.9524647887
706,2402,0.9529049296
865,2424,0.9533450704
129,2427,0.9537852113
741,2431,0.9542253521
894,2448,0.954665493
344,2451,0.9551056338
976,2459,0.9555457746
883,2467,0.9559859155
872,2468,0.9564260563
739,2469,0.9568661972
944,2470,0.957306338
554,2506,0.9577464789
386,2551,0.9581866197
310,2558,0.9586267606
946,2575,0.9590669014
980,2600,0.9595070423
168,2620,0.9599471831
880,2627,0.9603873239
1075,2628,0.9608274648
507,2634,0.9612676056
523,2635,0.9617077465
141,2638,0.963028169
566,2647,0.9634683099
681,2655,0.9639084507
851,2660,0.9643485915
343,2665,0.9647887324
192,2669,0.9652288732
355,2731,0.9656690141
156,2737,0.9661091549
832,2753,0.9665492958
1051,2778,0.9669894366
886,2781,0.9674295775
1045,2782,0.9678697183
142,2785,0.9683098592
1057,2798,0.96875
1042,2800,0.9691901408
541,2805,0.9696302817
878,2870,0.9700704225
361,2872,0.9709507042
519,2884,0.9713908451
967,2889,0.9718309859
962,2907,0.9722711268
508,2920,0.9727112676
724,2978,0.9731514085
841,2991,0.9735915493
716,3001,0.9740316901
561,3006,0.974471831
885,3018,0.9749119718
382,3020,0.9753521127
1064,3030,0.9757922535
179,3032,0.9762323944
153,3057,0.9766725352
533,3063,0.9771126761
734,3066,0.9775528169
303,3081,0.9779929577
949,3082,0.9784330986
833,3104,0.9788732394
682,3127,0.9793133803
950,3180,0.9797535211
203,3186,0.9806338028
712,3194,0.9810739437
539,3207,0.9815140845
520,3228,0.9819542254
722,3232,0.9823943662
703,3243,0.982834507
973,3249,0.9832746479
551,3262,0.9837147887
345,3266,0.9841549296
530,3272,0.9845950704
1066,3294,0.9850352113
125,3337,0.9854753521
340,3342,0.985915493
977,3355,0.9863556338
731,3356,0.9867957746
575,3363,0.9872359155
956,3398,0.9876760563
873,3420,0.9881161972
694,3440,0.988556338
842,3455,0.9889964789
954,3476,0.9894366197
830,3496,0.9898767606
848,3522,0.9903169014
965,3540,0.9907570423
735,3565,0.9911971831
504,3598,0.9916373239
852,3626,0.9920774648
879,3654,0.9925176056
869,3712,0.9929577465
352,3716,0.9933978873
196,3780,0.9938380282
834,3814,0.994278169
683,3838,0.9947183099
139,3854,0.9951584507
143,3898,0.9960387324
691,3915,0.9964788732
968,4006,0.9969190141
521,4367,0.9973591549
695,4489,0.9977992958
843,4608,0.9982394366
797,4771,0.9986795775
83,5141,0.9991197183
648,5177,0.9995598592
298,5250,1
