"","V1","V2"
"327",726,0.752277505255781
"328",564,0.708479327259986
"329",1080,0.820953048353188
"330",910,0.790469516468115
"331",1002,0.809390329362298
"332",831,0.772950245269797
"333",224,0.561317449194114
"334",687,0.743167484232656
"335",756,0.756832515767344
"336",1935,0.927820602662929
"337",699,0.745970567624387
"338",573,0.711282410651717
"339",1471,0.877715487035739
"340",1385,0.864751226348984
"341",1832,0.920462508759636
"342",892,0.786264891380519
"343",289,0.601261387526279
"344",235,0.570077084793273
"345",799,0.765241765942537
"346",1017,0.813594954449895
"347",345,0.631744919411352
"348",3342,0.988086895585144
"349",1437,0.871758934828311
"350",807,0.768044849334268
"351",2665,0.968465311843027
"352",3266,0.984933426769446
"353",1139,0.829712683952348
"354",1969,0.930974071478627
"355",1371,0.863349684653118
"356",852,0.778906797477225
"357",529,0.695515066573231
"358",271,0.589348283111423
"359",115,0.460756832515767
"360",1268,0.84968465311843
"361",1926,0.92676944639103
"362",589,0.716187806587246
"363",3716,0.994043447792572
"364",1444,0.873160476524177
"365",784,0.76208829712684
"366",2731,0.969516468114926
"367",2692,0.96916608269096
"368",370,0.639453398738613
"369",1111,0.824807288016818
"370",2228,0.949194113524877
"371",1612,0.897687456201822
"372",778,0.76103714085494
"373",269,0.58864751226349
"374",2006,0.932725998598458
"375",530,0.696215837421163
"376",2872,0.973370707778556
"377",62,0.355991590749825
"378",1698,0.905395935529082
"379",1758,0.911702873160476
"380",2612,0.964961457603364
"381",1031,0.813945339873861
"382",1934,0.927470217238963
"383",368,0.63875262789068
"384",135,0.488086895585144
"385",448,0.667484232655921
"386",2850,0.972669936930624
"387",684,0.741765942536791
"388",1414,0.867203924316748
"389",1765,0.912403644008409
"390",2461,0.961107217939734
"391",1246,0.845129642606868
"392",1803,0.917309039943938
"393",1508,0.883672039243168
"394",545,0.703573931324457
"395",196,0.540644709180098
"396",88,0.416608269096006
"397",945,0.798528381219341
"398",472,0.674491941135249
"399",3020,0.978626489138052
"400",872,0.782060266292922
"401",100,0.437981779957954
"402",180,0.529782761037141
"403",2551,0.963910301331465
"404",1919,0.925718290119131
"405",1509,0.884022424667134
"406",819,0.771548703573931
"407",126,0.475473020322355
"408",94,0.427470217238963
"409",1506,0.882971268395235
"410",2168,0.943587946741416
"411",2976,0.975823405746321
"412",1415,0.867554309740715
"413",1339,0.861948142957253
"414",1914,0.925367904695165
"415",382,0.644709180098108
"416",2143,0.942536790469516
"417",1517,0.8843728100911
"418",1186,0.836720392431675
"419",1044,0.816047652417659
"420",112,0.455150665732306
"421",2334,0.955851436580238
"422",3311,0.986685353889278
"423",1014,0.812193412754029
"424",1890,0.923966362999299
"425",695,0.744919411352488
"426",657,0.733006306937631
"427",131,0.482831114225648
"428",1068,0.819551506657323
"429",1473,0.878065872459706
"430",1961,0.929922915206727
"431",1286,0.852137351086195
"432",504,0.686054660126139
"433",200,0.544148563419762
"434",1659,0.901191310441486
"435",252,0.577435178696566
"436",278,0.595304835318851
"437",388,0.646811492641906
"438",816,0.769796776454099
"439",477,0.67729502452698
"440",1441,0.872459705676244
"441",173,0.52312543798178
"442",773,0.759985984583041
"443",92,0.424316748423266
"444",338,0.629642606867554
"445",960,0.800981079187106
"446",125,0.473370707778556
"447",556,0.706727400140154
"448",1345,0.862298528381219
"449",32,0.278206026629292
"450",682,0.741065171688858
"451",357,0.636299929922915
"452",767,0.758584442887176
"453",182,0.53083391730904
"454",372,0.640154169586545
"455",294,0.605115627189909
"456",1054,0.817799579537491
"457",593,0.716888577435179
"458",674,0.738612473721093
"459",318,0.61948142957253
"460",479,0.677995795374912
"461",248,0.576033637000701
"462",128,0.478626489138052
"463",453,0.669236159775753
"464",403,0.653468815697267
"465",311,0.614225648213034
"466",54,0.341275402943238
"467",320,0.620882971268395
"468",186,0.533637000700771
"469",277,0.594954449894884
"470",133,0.485984583041345
"471",143,0.496496145760336
"472",47,0.319201121233357
"473",34,0.283812193412754
"474",23,0.24176594253679
"475",102,0.44218640504555
"476",201,0.545199719691661
"477",230,0.565171688857743
"478",265,0.58479327259986
"479",630,0.724597056762439
"480",204,0.546601261387526
"481",459,0.670287316047652
"482",553,0.705325858444289
"483",507,0.687456201822004
"484",82,0.408199018920813
"485",908,0.789768745620182
"486",2186,0.944989488437281
"487",317,0.618780658724597
"488",1012,0.811843027330063
"489",323,0.622985283812193
"490",475,0.675543097407148
"491",1000,0.808689558514366
"492",5289,1
"493",662,0.734758234057463
"494",130,0.481429572529783
"495",302,0.609320252277505
