0.000000	0.000000
0.000000	0.010000
0.000000	0.020000
0.000222	0.028000
0.000444	0.036000
0.000667	0.044000
0.001111	0.050000
0.001111	0.060000
0.001778	0.064000
0.001778	0.074000
0.001778	0.084000
0.002444	0.088000
0.002889	0.094000
0.002889	0.104000
0.003111	0.112000
0.003556	0.118000
0.003778	0.126000
0.003778	0.136000
0.004222	0.142000
0.004222	0.152000
0.004222	0.162000
0.004444	0.170000
0.004889	0.176000
0.005111	0.184000
0.005111	0.194000
0.005333	0.202000
0.005778	0.208000
0.006222	0.214000
0.006222	0.224000
0.006222	0.234000
0.006889	0.238000
0.007333	0.244000
0.007556	0.252000
0.008222	0.256000
0.008667	0.262000
0.008889	0.270000
0.009556	0.274000
0.009778	0.282000
0.010000	0.290000
0.010222	0.298000
0.010222	0.308000
0.010667	0.314000
0.011556	0.316000
0.012444	0.318000
0.012889	0.324000
0.013333	0.330000
0.013556	0.338000
0.014222	0.342000
0.014889	0.346000
0.015111	0.354000
0.015333	0.362000
0.016222	0.364000
0.017111	0.366000
0.017333	0.374000
0.017778	0.380000
0.018444	0.384000
0.018889	0.390000
0.019111	0.398000
0.019778	0.402000
0.020000	0.410000
0.020667	0.414000
0.020889	0.422000
0.021556	0.426000
0.022444	0.428000
0.022889	0.434000
0.023778	0.436000
0.024667	0.438000
0.025111	0.444000
0.025778	0.448000
0.026000	0.456000
0.026889	0.458000
0.027778	0.460000
0.028000	0.468000
0.028667	0.472000
0.029111	0.478000
0.030000	0.480000
0.030889	0.482000
0.031778	0.484000
0.032444	0.488000
0.033333	0.490000
0.034222	0.492000
0.034889	0.496000
0.035778	0.498000
0.036667	0.500000
0.037333	0.504000
0.038222	0.506000
0.038889	0.510000
0.039778	0.512000
0.040444	0.516000
0.041333	0.518000
0.042222	0.520000
0.042667	0.526000
0.043333	0.530000
0.044000	0.534000
0.044889	0.536000
0.046000	0.536000
0.046889	0.538000
0.047778	0.540000
0.048444	0.544000
0.049111	0.548000
0.050222	0.548000
0.050889	0.552000
0.051556	0.556000
0.052000	0.562000
0.052889	0.564000
0.053111	0.572000
0.053333	0.580000
0.054222	0.582000
0.054444	0.590000
0.054889	0.596000
0.055333	0.602000
0.055778	0.608000
0.056222	0.614000
0.057111	0.616000
0.058000	0.618000
0.058667	0.622000
0.059556	0.624000
0.060222	0.628000
0.061111	0.630000
0.062222	0.630000
0.062889	0.634000
0.063778	0.636000
0.064889	0.636000
0.065333	0.642000
0.066222	0.644000
0.066889	0.648000
0.068000	0.648000
0.069111	0.648000
0.070000	0.650000
0.070444	0.656000
0.071556	0.656000
0.072444	0.658000
0.073333	0.660000
0.074444	0.660000
0.074889	0.666000
0.075778	0.668000
0.076444	0.672000
0.077111	0.676000
0.077778	0.680000
0.078889	0.680000
0.080000	0.680000
0.080889	0.682000
0.081778	0.684000
0.082667	0.686000
0.083556	0.688000
0.084667	0.688000
0.085556	0.690000
0.086667	0.690000
0.087778	0.690000
0.088444	0.694000
0.089111	0.698000
0.090000	0.700000
0.090667	0.704000
0.091778	0.704000
0.092889	0.704000
0.093778	0.706000
0.094889	0.706000
0.095556	0.710000
0.096444	0.712000
0.097556	0.712000
0.098444	0.714000
0.099333	0.716000
0.100222	0.718000
0.101111	0.720000
0.102222	0.720000
0.103111	0.722000
0.104222	0.722000
0.104889	0.726000
0.105778	0.728000
0.106444	0.732000
0.107333	0.734000
0.108222	0.736000
0.109111	0.738000
0.110000	0.740000
0.110889	0.742000
0.111556	0.746000
0.112222	0.750000
0.112444	0.758000
0.113333	0.760000
0.114444	0.760000
0.115556	0.760000
0.116444	0.762000
0.117556	0.762000
0.118667	0.762000
0.119778	0.762000
0.120222	0.768000
0.121111	0.770000
0.122222	0.770000
0.123333	0.770000
0.124000	0.774000
0.125111	0.774000
0.126000	0.776000
0.126889	0.778000
0.127778	0.780000
0.128889	0.780000
0.129556	0.784000
0.130444	0.786000
0.131556	0.786000
0.132222	0.790000
0.133111	0.792000
0.133556	0.798000
0.134667	0.798000
0.135778	0.798000
0.136444	0.802000
0.137556	0.802000
0.138667	0.802000
0.139556	0.804000
0.140667	0.804000
0.141556	0.806000
0.142444	0.808000
0.143556	0.808000
