0.000000	0.000000
0.000222	0.008000
0.001333	0.008000
0.002444	0.008000
0.003556	0.008000
0.004222	0.012000
0.005111	0.014000
0.005556	0.020000
0.006222	0.024000
0.006222	0.034000
0.006667	0.040000
0.006889	0.048000
0.007333	0.054000
0.007556	0.062000
0.008000	0.068000
0.008222	0.076000
0.008889	0.080000
0.009333	0.086000
0.010000	0.090000
0.010667	0.094000
0.011556	0.096000
0.012222	0.100000
0.013111	0.102000
0.014000	0.104000
0.014667	0.108000
0.015333	0.112000
0.015778	0.118000
0.016667	0.120000
0.017556	0.122000
0.018000	0.128000
0.018889	0.130000
0.019333	0.136000
0.020444	0.136000
0.020889	0.142000
0.021556	0.146000
0.022000	0.152000
0.022667	0.156000
0.022667	0.166000
0.023333	0.170000
0.023778	0.176000
0.024222	0.182000
0.024889	0.186000
0.025556	0.190000
0.026222	0.194000
0.026889	0.198000
0.027111	0.206000
0.027556	0.212000
0.028444	0.214000
0.029333	0.216000
0.030000	0.220000
0.030889	0.222000
0.031778	0.224000
0.031778	0.234000
0.032667	0.236000
0.032889	0.244000
0.033778	0.246000
0.034889	0.246000
0.035333	0.252000
0.035778	0.258000
0.036222	0.264000
0.036667	0.270000
0.037556	0.272000
0.038667	0.272000
0.039778	0.272000
0.040222	0.278000
0.040667	0.284000
0.041333	0.288000
0.042222	0.290000
0.042889	0.294000
0.044000	0.294000
0.044889	0.296000
0.045333	0.302000
0.046000	0.306000
0.046444	0.312000
0.047556	0.312000
0.048222	0.316000
0.048889	0.320000
0.049556	0.324000
0.050444	0.326000
0.051333	0.328000
0.052222	0.330000
0.053333	0.330000
0.054222	0.332000
0.054889	0.336000
0.056000	0.336000
0.056667	0.340000
0.057556	0.342000
0.058444	0.344000
0.059333	0.346000
0.059778	0.352000
0.060444	0.356000
0.061111	0.360000
0.062222	0.360000
0.062889	0.364000
0.063556	0.368000
0.063778	0.376000
0.064222	0.382000
0.064667	0.388000
0.065111	0.394000
0.066222	0.394000
0.066889	0.398000
0.067556	0.402000
0.068667	0.402000
0.069556	0.404000
0.070667	0.404000
0.071778	0.404000
0.072667	0.406000
0.073556	0.408000
0.074222	0.412000
0.075111	0.414000
0.075556	0.420000
0.076667	0.420000
0.077778	0.420000
0.078444	0.424000
0.079333	0.426000
0.080000	0.430000
0.080889	0.432000
0.082000	0.432000
0.082889	0.434000
0.083778	0.436000
0.084444	0.440000
0.085333	0.442000
0.086222	0.444000
0.087111	0.446000
0.087778	0.450000
0.088444	0.454000
0.088889	0.460000
0.089556	0.464000
0.090000	0.470000
0.090667	0.474000
0.091333	0.478000
0.092222	0.480000
0.093333	0.480000
0.094444	0.480000
0.095333	0.482000
0.096222	0.484000
0.097333	0.484000
0.098444	0.484000
0.099556	0.484000
0.100222	0.488000
0.101333	0.488000
0.102444	0.488000
0.103111	0.492000
0.104000	0.494000
0.104667	0.498000
0.105778	0.498000
0.106222	0.504000
0.107333	0.504000
0.108444	0.504000
0.109111	0.508000
0.110000	0.510000
0.110667	0.514000
0.111333	0.518000
0.112000	0.522000
0.112889	0.524000
0.113778	0.526000
0.114222	0.532000
0.115111	0.534000
0.116222	0.534000
0.117111	0.536000
0.118000	0.538000
0.118889	0.540000
0.120000	0.540000
0.120667	0.544000
0.121556	0.546000
0.122444	0.548000
0.123333	0.550000
0.124444	0.550000
0.125333	0.552000
0.126000	0.556000
0.126667	0.560000
0.127778	0.560000
0.128222	0.566000
0.129111	0.568000
0.129778	0.572000
0.130667	0.574000
0.131111	0.580000
0.132222	0.580000
0.133333	0.580000
0.133556	0.588000
0.134222	0.592000
0.135111	0.594000
0.136000	0.596000
0.136667	0.600000
0.137333	0.604000
0.138000	0.608000
0.138889	0.610000
0.139778	0.612000
0.140889	0.612000
0.141778	0.614000
0.142444	0.618000
0.143333	0.620000
0.144000	0.624000
0.144889	0.626000
0.145556	0.630000
0.146667	0.630000
0.147778	0.630000
0.148444	0.634000
0.149556	0.634000
0.150667	0.634000
0.151778	0.634000
0.152667	0.636000
0.153778	0.636000
0.154444	0.640000
0.155556	0.640000
0.156667	0.640000
0.157333	0.644000
0.158222	0.646000
0.159333	0.646000
0.160444	0.646000
0.161556	0.646000
0.162667	0.646000
0.163556	0.648000
0.164222	0.652000
0.164889	0.656000
0.166000	0.656000
0.166667	0.660000
0.167556	0.662000
0.167778	0.670000
0.168667	0.672000
0.169778	0.672000
0.170667	0.674000
0.171778	0.674000
0.172889	0.674000
0.173778	0.676000
0.174889	0.676000
0.176000	0.676000
0.176889	0.678000
0.177778	0.680000
0.178667	0.682000
0.179333	0.686000
0.180222	0.688000
0.181111	0.690000
0.182222	0.690000
0.183111	0.692000
0.183778	0.696000
0.184889	0.696000
0.186000	0.696000
0.186667	0.700000
0.187778	0.700000
0.188889	0.700000
0.189778	0.702000
0.190667	0.704000
0.191778	0.704000
0.192667	0.706000
0.193778	0.706000
0.194667	0.708000
0.195556	0.710000
0.196444	0.712000
0.197556	0.712000
0.198000	0.718000
0.199111	0.718000
0.200222	0.718000
0.201111	0.720000
0.202000	0.722000
0.203111	0.722000
0.204222	0.722000
0.205333	0.722000
0.206444	0.722000
0.207556	0.722000
0.208667	0.722000
0.209556	0.724000
0.210444	0.726000
0.211111	0.730000
0.212222	0.730000
0.213333	0.730000
0.214444	0.730000
0.215556	0.730000
0.216444	0.732000
0.217333	0.734000
0.218222	0.736000
0.219333	0.736000
0.220222	0.738000
0.220889	0.742000
0.222000	0.742000
0.222667	0.746000
0.223778	0.746000
0.224222	0.752000
0.225111	0.754000
0.226222	0.754000
0.226889	0.758000
0.227111	0.766000
0.228222	0.766000
0.228667	0.772000
0.229556	0.774000
0.230444	0.776000
0.231556	0.776000
0.232667	0.776000
0.233556	0.778000
0.234667	0.778000
0.235556	0.780000
0.236667	0.780000
0.237556	0.782000
0.238667	0.782000
0.239778	0.782000
0.240444	0.786000
0.241556	0.786000
0.242667	0.786000
0.243556	0.788000
0.244222	0.792000
0.245333	0.792000
0.246444	0.792000
0.247333	0.794000
0.248444	0.794000
0.249556	0.794000
0.250444	0.796000
0.251556	0.796000
0.252000	0.802000
0.252889	0.804000
0.254000	0.804000
0.255111	0.804000
0.255778	0.808000
0.256889	0.808000
0.257778	0.810000
0.258889	0.810000
0.260000	0.810000
0.260889	0.812000
0.262000	0.812000
0.263111	0.812000
0.264222	0.812000
0.265333	0.812000
0.266444	0.812000
0.267111	0.816000
0.268000	0.818000
0.269111	0.818000
0.270000	0.820000
0.271111	0.820000
0.272222	0.820000
0.273111	0.822000
0.274222	0.822000
0.275333	0.822000
0.276222	0.824000
0.277111	0.826000
0.278222	0.826000
0.278889	0.830000
0.279778	0.832000
0.280889	0.832000
0.281778	0.834000
0.282889	0.834000
0.283778	0.836000
0.284889	0.836000
0.285778	0.838000
0.286889	0.838000
0.288000	0.838000
0.289111	0.838000
0.290222	0.838000
0.291333	0.838000
0.292444	0.838000
0.293333	0.840000
0.294444	0.840000
0.295333	0.842000
0.296222	0.844000
0.297111	0.846000
0.298222	0.846000
0.299333	0.846000
0.300444	0.846000
0.301111	0.850000
0.301778	0.854000
0.302889	0.854000
0.303778	0.856000
0.304889	0.856000
0.305556	0.860000
0.306667	0.860000
0.307778	0.860000
0.308444	0.864000
0.309111	0.868000
0.310222	0.868000
0.311333	0.868000
0.312222	0.870000
0.313333	0.870000
0.314222	0.872000
0.315333	0.872000
0.316444	0.872000
0.317556	0.872000
0.318667	0.872000
0.319556	0.874000
0.320444	0.876000
0.321556	0.876000
0.322667	0.876000
0.323556	0.878000
0.324444	0.880000
0.325556	0.880000
0.326667	0.880000
0.327778	0.880000
0.328889	0.880000
0.329778	0.882000
0.330889	0.882000
0.332000	0.882000
0.332889	0.884000
0.334000	0.884000
0.334667	0.888000
0.335556	0.890000
0.336444	0.892000
0.337556	0.892000
0.338667	0.892000
0.339333	0.896000
0.340444	0.896000
0.341333	0.898000
0.342222	0.900000
0.343333	0.900000
0.344444	0.900000
0.345556	0.900000
0.346667	0.900000
0.347778	0.900000
0.348889	0.900000
0.349778	0.902000
0.350667	0.904000
0.351556	0.906000
0.352444	0.908000
0.353333	0.910000
0.354222	0.912000
0.355111	0.914000
0.356222	0.914000
0.357333	0.914000
0.358222	0.916000
0.359333	0.916000
0.360444	0.916000
0.361556	0.916000
0.362444	0.918000
0.363333	0.920000
0.364444	0.920000
0.365556	0.920000
0.366667	0.920000
0.367556	0.922000
0.368667	0.922000
0.369778	0.922000
0.370889	0.922000
0.372000	0.922000
0.373111	0.922000
0.374000	0.924000
0.375111	0.924000
0.376222	0.924000
0.377333	0.924000
0.378444	0.924000
0.379556	0.924000
0.380667	0.924000
0.381778	0.924000
0.382889	0.924000
0.384000	0.924000
0.385111	0.924000
0.385778	0.928000
0.386889	0.928000
0.388000	0.928000
0.389111	0.928000
0.390000	0.930000
0.390889	0.932000
0.392000	0.932000
0.393111	0.932000
0.394222	0.932000
0.395333	0.932000
0.396444	0.932000
0.397556	0.932000
0.398667	0.932000
0.399778	0.932000
0.400889	0.932000
0.402000	0.932000
0.403111	0.932000
0.404222	0.932000
0.405333	0.932000
0.406222	0.934000
0.407111	0.936000
0.408222	0.936000
0.409333	0.936000
0.410444	0.936000
0.411556	0.936000
0.412667	0.936000
0.413778	0.936000
0.414889	0.936000
0.416000	0.936000
0.417111	0.936000
0.418222	0.936000
0.419333	0.936000
0.420444	0.936000
0.421556	0.936000
0.422444	0.938000
0.423556	0.938000
0.424667	0.938000
0.425778	0.938000
0.426889	0.938000
0.428000	0.938000
0.429111	0.938000
0.430222	0.938000
0.431111	0.940000
0.432222	0.940000
0.433333	0.940000
